"","baseMean","log2FoldChange","lfcSE","pvalue","padj","adjusted_padj"
"Slc30a4",311.408679212235,-3.26214956776064,0.42109452402186,1.09605059899674e-15,6.58191129471948e-14,2.99850013152239e-12
"Src",122.557999380322,2.26126231409384,0.298157872786795,1.10115375265738e-15,6.58194263914786e-14,2.99850013152239e-12
"Dclk1",46.2400856827226,-7.1338083142345,0.884005139782164,1.12508354843425e-15,6.69398787734316e-14,3.04599799539616e-12
"Snd1",9260.49708262911,-0.919301105882184,0.119736251181709,1.16826377302271e-15,6.91901540068633e-14,3.14473669773587e-12
"Pltp",3612.70596294569,1.29342989506112,0.170550341806799,1.62422271879476e-15,9.57549749879413e-14,4.30215779127796e-12
"Endog",253.186122423808,-1.24928855476997,0.163230338387895,1.66411853431319e-15,9.76610654387165e-14,4.38527879955627e-12
"Cd300e",354.84571231039,2.15322363016787,0.286115771269865,1.70893277527349e-15,9.98372446224254e-14,4.4778577579477e-12
"Htra3",448.134273622108,1.82916762861422,0.243155106055232,1.77576267492806e-15,1.03274197729712e-13,4.62141701515933e-12
"Atp5o",4530.18946110342,-1.01718291250824,0.132626405284645,1.80059219968624e-15,1.04248636278695e-13,4.66235643827906e-12
"Lgi3",33.6176185367843,-3.37271616600109,0.441989598495756,2.29142687303383e-15,1.32074162311338e-13,5.85660985125167e-12
"Irf4",1649.56717035059,-2.69322748562836,0.35337066029729,2.53716997327515e-15,1.45588451222024e-13,6.43037569037412e-12
"Tex264",3190.79964705002,-0.659320300151301,0.0860429647032205,2.69198390243299e-15,1.53788514001382e-13,6.75065161908703e-12
"Slc11a2",695.780400822327,-0.738447016531924,0.0964837024850516,2.78997457269526e-15,1.58684412810875e-13,6.95386016408506e-12
"Fbxl14",3208.17356814364,0.646414029199217,0.0844964987496434,2.87443886437538e-15,1.62771404289257e-13,7.12099873007432e-12
"Slc31a2",3108.36954601354,-1.01791349854318,0.13392862078057,3.23615244229925e-15,1.82453992063431e-13,7.92889735859881e-12
"Atp5g3",8157.12156268899,-0.887306862601221,0.117256765924431,3.47217758302181e-15,1.94909933801716e-13,8.46549438342125e-12
"Nucb1",8798.67775388148,-0.50402005606993,0.0656993864693331,3.58987392981792e-15,2.00091914308873e-13,8.67131437724156e-12
"Fuca1",6002.15835252285,0.699364863198185,0.09206295339386,3.59548633875444e-15,2.00091914308873e-13,8.67131437724156e-12
"Mettl1",496.324339949148,-0.946327228011884,0.125371842271281,4.2960880641192e-15,2.38054905561558e-13,1.02596945146921e-11
"Dgat1",764.473541027884,1.274562125329,0.171593508177735,5.88177056602643e-15,3.24527947769091e-13,1.39023012370529e-11
"Rab27a",702.064423919109,0.840652821104607,0.112906034922224,6.85677667059701e-15,3.76714228059906e-13,1.60151633749792e-11
"Chid1",1177.96952218961,-0.720439333103262,0.095928615038205,8.30273692312856e-15,4.54223035654715e-13,1.90822437512356e-11
"Nt5e",1261.18944751031,2.51249553609803,0.345402765393003,8.72102567880317e-15,4.75093512822902e-13,1.99056043225895e-11
"Samhd1",17354.0554436694,-0.56063693114579,0.0745136655067957,9.17828461229038e-15,4.97902658106223e-13,2.07516963161309e-11
"Pdp1",666.514644697778,-0.924657528238805,0.123980247842201,9.21751965677453e-15,4.97938896605087e-13,2.07516963161309e-11
"Plekha3",1401.06356272177,-0.764181933861473,0.102118472808859,9.69385909003743e-15,5.21489227964472e-13,2.16639468767873e-11
"Smurf1",1688.70288383086,-1.14894539487015,0.154344622414859,9.83642900640039e-15,5.26963215359483e-13,2.18797363465917e-11
"Cend1",49.2635183735879,-2.43138739786179,0.328574074529769,9.98915307614855e-15,5.3293369986014e-13,2.20807776353911e-11
"Cyp4f16",2882.28670861794,0.699117872904624,0.0935945904745835,1.05335589199903e-14,5.59665758090514e-13,2.31515857413912e-11
"Tmem131l",413.509783253839,1.00101072821529,0.135325620759349,1.10291514946147e-14,5.83595798962992e-13,2.40272008425237e-11
"Ssr4",3956.15368241284,-0.876058728641622,0.117670539226987,1.15958502979378e-14,6.11077645700716e-13,2.51058283561219e-11
"Ctdnep1",5191.48736660717,-0.723676454775346,0.0967676620211155,1.23356252767503e-14,6.44798615174587e-13,2.63391484421995e-11
"Selenos",3030.61323146637,-0.958254885975852,0.129020886686147,1.23231242800793e-14,6.44798615174587e-13,2.63391484421995e-11
"Slc16a1",1281.09512036607,-1.39508362822298,0.188560345156812,1.2947087604156e-14,6.74031645392168e-13,2.74473260969113e-11
"Cdk5rap3",2187.10359404433,-0.77613324594396,0.104017671351656,1.48757832571071e-14,7.70858817587023e-13,3.11471534420578e-11
"Sec14l1",3503.40640639163,-0.834263830764481,0.112756077229351,1.49263964368954e-14,7.70858817587023e-13,3.11471534420578e-11
"Lrp4",2160.17016420426,0.814533135076457,0.110285369306893,1.52044351661483e-14,7.82089491753546e-13,3.15846316623236e-11
"Pxmp4",1287.62043531605,0.716242322949338,0.0971584718863804,2.220601001531e-14,1.13770553693519e-12,4.50397883428272e-11
"Chchd3",2239.01545549611,-0.842949437430387,0.114941086184712,2.30653273099778e-14,1.17706103122183e-12,4.64802515991968e-11
"Fcgr2b",10464.4049257149,-1.18907210937081,0.16217534545725,2.338901693099e-14,1.18888030549611e-12,4.68996501965517e-11
"Rbpms",435.137361110396,1.47575880828031,0.204674997813118,2.59527282755118e-14,1.31402225398091e-12,5.13959348975863e-11
"Nrros",6922.51420258178,-0.785371056520446,0.106848372678832,2.67465817139475e-14,1.34892623636241e-12,5.26821660754192e-11
"Mdh2",8905.43957280376,-0.650460304487937,0.0883261623685344,2.88254043114331e-14,1.44811204305414e-12,5.63309826847292e-11
"Mdh1",6897.14909289796,-0.706674548918618,0.0953768284071389,2.987318404719e-14,1.48916092368058e-12,5.78415230038632e-11
"Acp5",14588.0631178641,-1.02180487513327,0.140337600806862,2.97909100586446e-14,1.48916092368058e-12,5.78415230038632e-11
"Erlin1",1024.56080161628,0.586795541871928,0.0799215242262758,3.03890192032501e-14,1.50904856512755e-12,5.8584918153905e-11
"Srprb",2193.51770757743,-0.767457682641761,0.104680149727051,3.08050391346031e-14,1.523846207919e-12,5.9100766753711e-11
"Adam8",126.459837202214,-2.16941277495292,0.299665106588639,3.52596371150626e-14,1.73754646867395e-12,6.69575637209429e-11
"Serp1",12134.7277836359,-0.632940446533498,0.0861188166693916,3.93896743366663e-14,1.93368853749315e-12,7.40421071797646e-11
"Tmed3",4018.37770864658,-0.854625315088682,0.118035625608068,4.09321890531903e-14,2.00180110933993e-12,7.65378434897893e-11
"Scfd1",1666.96534581721,-0.583668489895768,0.0795631563932043,4.25842498478533e-14,2.0747367916439e-12,7.92104145047813e-11
"Atp5d",5930.60635432379,-0.731969132317007,0.101040546896338,5.76541073065223e-14,2.79839165200943e-12,1.0555103239672e-10
"Yif1b",1699.99642197092,-0.740327746014149,0.1020820125478,5.79150967557308e-14,2.80053113937543e-12,1.0555103239672e-10
"AA467197",821.853890904974,-3.41490519504948,0.47268357842401,6.31736984362284e-14,3.04341649444084e-12,1.14297521762911e-10
"Gpat3",701.45278915229,0.857250924331835,0.119522455141204,6.52620669981712e-14,3.13233660599773e-12,1.17467875804992e-10
"Slamf7",56.0441148264494,-2.51824940565542,0.353131278984649,7.31023395718733e-14,3.49564557856465e-12,1.30219037054708e-10
"Vasp",15240.2367455914,0.481535136141538,0.0660730576121195,7.49343696775059e-14,3.57002821736634e-12,1.32863446723915e-10
"Septin9",30009.340078858,0.508246892644685,0.0700562093720811,8.12464538476476e-14,3.85651825598154e-12,1.43321110077232e-10
"Socs1",227.782441368403,-2.30826533592506,0.323805701055809,8.16300916464655e-14,3.86053521336086e-12,1.43402301380589e-10
"Itga6",964.843821046792,1.04483406609565,0.147168154806887,8.37542295019948e-14,3.94653597481845e-12,1.46371935251404e-10
"Cdk4",3014.43021263173,-0.75069836373175,0.104083559926914,8.74387722762319e-14,4.10517086857611e-12,1.5184088052929e-10
"Spsb1",321.339514789742,1.47519761997386,0.209497311758664,9.22812490010799e-14,4.31682320961211e-12,1.59217947843309e-10
"Uqcr10",2453.18725423059,-0.908383561707336,0.127050566917684,9.56126496619462e-14,4.45651595590393e-12,1.64138201319895e-10
"Gmcl1",1588.44548754675,0.615768984778665,0.0857012914207235,1.00354337933902e-13,4.66070092469283e-12,1.71336035026777e-10
"Txn2",4470.27107442024,-0.657379938028068,0.0914681644371737,1.05933699734614e-13,4.90218637015628e-12,1.7987553607438e-10
"Fh1",2190.57122325682,-0.675716289112788,0.0946662651942661,1.19892037371512e-13,5.52830748036998e-12,2.01903179308743e-10
"Hspa5",53992.7072544211,-1.36172276350107,0.193928823903881,1.27043357527246e-13,5.83721277236395e-12,2.12886903467771e-10
"Cs",8954.05231994561,-0.483760702679099,0.0669168590149779,1.27829718562824e-13,5.8525159445554e-12,2.13345604525651e-10
"Il1r1",304.032689178411,-1.64402782274085,0.232430897486501,1.31409161252362e-13,5.99513668172879e-12,2.18341259903297e-10
"Lzts3",335.0478017195,1.12860795781293,0.160762712971106,1.32622572873658e-13,6.02919027595704e-12,2.19479351692118e-10
"Sdhc",4820.91401494195,-0.743281575425602,0.10526914015623,1.35518224252922e-13,6.13921330992798e-12,2.23276797822873e-10
"Sh2d1b1",6921.39299330906,0.54651490750138,0.0763699171588206,1.76175831095924e-13,7.95316837510304e-12,2.85936713667006e-10
"Bmx",735.835844903079,1.17005369312129,0.167819549882329,1.7946981230069e-13,8.07364023210524e-12,2.89725596701489e-10
"Mpv17l2",1253.6011929015,-0.664547985381953,0.0937031948985838,1.82763253949163e-13,8.19325129075573e-12,2.93883137269609e-10
"Atp11b",2873.25765312516,0.541861219926203,0.0760541299727016,1.93078510142878e-13,8.62573233375329e-12,3.08829628011681e-10
"Adarb1",3155.42313174446,1.2314382936841,0.176597466777567,1.98707231738593e-13,8.84658299647231e-12,3.1644728738661e-10
"Ppp1r3d",760.985529242153,0.742020572486141,0.10546640674335,2.15314168765983e-13,9.55299392762065e-12,3.40161338825823e-10
"Tmem50b",1832.59318925215,-0.593502267243703,0.0837628083860091,2.17202176225308e-13,9.60375786727722e-12,3.41813421209786e-10
"Yif1a",1350.4903310623,-0.791174269200603,0.112224739473759,2.24990812906845e-13,9.91418561583711e-12,3.51742362379469e-10
"Ptges2",805.494459896738,-0.619509443002305,0.0873456010164701,2.32611135780813e-13,1.0215110115871e-11,3.61435718050977e-10
"Hdac9",212.78495178105,1.23761573794614,0.178333402775434,2.43095352384108e-13,1.06393359140041e-11,3.75427531400112e-10
"Rin2",4738.69136225083,0.966229344618477,0.138892184604019,2.47939743159357e-13,1.08146960267921e-11,3.81443442646647e-10
"Scarb2",13370.9255334332,0.536344853289955,0.0750018311074604,2.60433547269792e-13,1.13214058208764e-11,3.98059814904183e-10
"Cox5b",4527.7738275855,-0.90918001486722,0.129544136998597,2.61721743431494e-13,1.13392262733021e-11,3.98507356760782e-10
"Pilrb2",565.910523711213,1.18132199599233,0.170923409999623,2.73935733016886e-13,1.18287098628128e-11,4.13119211430009e-10
"Arrb2",4915.23695035659,0.604888480877882,0.0859455422992395,2.9166596879458e-13,1.25523310770227e-11,4.36825586515901e-10
"Penk",106.333119680842,2.24964457786599,0.328402462956466,3.04073200523287e-13,1.30428209035088e-11,4.53088957316476e-10
"Hk3",2331.96806503533,-0.896050985322329,0.128206290226516,3.11577244040032e-13,1.32764811808609e-11,4.60796929534926e-10
"Plin3",5475.39146475558,-0.655662063557434,0.0928896127132669,3.11268600253572e-13,1.32764811808609e-11,4.60796929534926e-10
"Mccc2",1688.57759342679,0.704865531192757,0.100931910280575,3.66207918868586e-13,1.55529948701063e-11,5.36006471379894e-10
"Ddhd1",7944.30265464796,-0.537954005865506,0.0764818135282813,3.78583461983746e-13,1.60258723858103e-11,5.51090038729274e-10
"Rac3",331.463089024965,1.11859128020437,0.162568381220168,3.88873036421559e-13,1.64076463177737e-11,5.62488325320577e-10
"Krt19",15026.3061638965,1.18016164915864,0.171423917143822,3.96398922374039e-13,1.66707051686359e-11,5.7125630942577e-10
"Dok2",2996.24154391063,-1.07400199368947,0.154967636908422,4.05257710231047e-13,1.69879295350424e-11,5.81108956726235e-10
"Manf",8436.83564086148,-1.46568573860885,0.211448568957893,4.15282351499103e-13,1.7351813722346e-11,5.92779158792289e-10
"Lap3",3178.20643192824,-0.839319376672679,0.120617846297038,4.23240113093046e-13,1.76272680649817e-11,6.01401814461141e-10
"Calcrl",823.688030162331,1.09793017760103,0.160254907487513,4.31397299999785e-13,1.790923003311e-11,6.10755467438514e-10
"H2-T24",507.337000436161,-1.05790039690937,0.153029716148712,4.52868494559528e-13,1.87403369655707e-11,6.37432078638574e-10
"Glrx",1746.00805505973,-0.828617618134989,0.119381956199506,4.89189387587111e-13,2.01786715116204e-11,6.85164383743377e-10
"Galnt3",1973.98197423482,1.20941803546732,0.176857917605867,5.26991599579325e-13,2.16687533190085e-11,7.31633583807385e-10
"Man1a",698.584093859714,-1.16005260380804,0.168300512981504,5.44224380147399e-13,2.23062888002637e-11,7.5089204268449e-10
"Tnip3",399.009979299769,-3.82762863090039,0.552622206288589,5.80047437100366e-13,2.36993432291229e-11,7.97443163013985e-10
"Guca1a",153.32332405457,-1.26469453939135,0.184395526925714,5.82358869377623e-13,2.37187235411183e-11,7.9775230626092e-10
"Lilra5",6260.61713271035,0.473575631279409,0.0676044094986741,6.29658827567264e-13,2.55645444110721e-11,8.5762307452935e-10
"Ppt2",4878.059822766,0.584091201185642,0.0841821483515111,6.52717334674585e-13,2.6417659899635e-11,8.83591696455057e-10
"Copg1",4871.4365935458,-0.618308859164693,0.0891499301428673,7.02018356612904e-13,2.83242468819663e-11,9.44535793124828e-10
"Copz1",5650.7122473767,-0.719296612787191,0.10419316845548,7.39098128123668e-13,2.97274016579585e-11,9.89332413713316e-10
"Dad1",2747.44335100162,-0.652767001646799,0.0945115099878578,8.18600788874687e-13,3.28228409477052e-11,1.08852223288691e-09
"Trem2",2175.25098153292,-0.68600458187034,0.0993793411596416,8.74986729695343e-13,3.4975088752621e-11,1.15500434443571e-09
"Cep68",870.920476836642,1.08853781784121,0.161300769477116,9.50591154888121e-13,3.78798839529646e-11,1.24358514994242e-09
"Sft2d2",2955.24673695686,-0.926209328064836,0.136068087940828,9.57913976901954e-13,3.80542380177881e-11,1.24826194161786e-09
"Ms4a8a",11104.3988202455,-0.521358773649502,0.0756337178041997,9.97227407258958e-13,3.94944878991424e-11,1.29225568140229e-09
"Prrc1",1642.0753022842,-0.649257624794543,0.0944235591752691,1.00986186641716e-12,3.98725582792414e-11,1.30353619310071e-09
"Tmed2",2730.97585174101,-0.650881246932351,0.0948671626911758,1.15565983759955e-12,4.54900126928286e-11,1.47853875972464e-09
"Fgf1",249.8294803786,1.66216092209633,0.250240150725816,1.17309868745629e-12,4.60361007712711e-11,1.49504625019266e-09
"Tm9sf1",2427.80779291006,-0.414320686197993,0.0596142297689568,1.26739594506286e-12,4.95859062021412e-11,1.60566426761141e-09
"Kdelr2",2894.30478230478,-0.597729126909479,0.0871720325221668,1.3036330201476e-12,5.0849564722434e-11,1.64318415878035e-09
"Ptrh1",312.719707208423,-0.873923441670511,0.128936116827017,1.32773943815224e-12,5.16338671264564e-11,1.66715191605579e-09
"Dennd2a",778.70171026978,0.683614877599119,0.100667959717445,1.36472152530398e-12,5.29126715111103e-11,1.70633009826475e-09
"Uso1",4684.95554946052,-0.659856091126545,0.0965667780088243,1.37555460755711e-12,5.3173010593323e-11,1.71401929452101e-09
"St6galnac4",1101.74800053396,-1.10014482092807,0.163659314919894,1.77578344742017e-12,6.84392241481846e-11,2.18274829551011e-09
"Plekho1",981.274137840225,-1.25694592736988,0.187341328130214,1.85052576600524e-12,7.11075540621837e-11,2.26415940855609e-09
"Cln5",4838.92233220058,-0.607622347569972,0.0893756038662793,1.8660441989437e-12,7.14910879897984e-11,2.27452093195511e-09
"Aplp2",23722.3531350004,0.515556663195111,0.0755618076413678,1.97002100110264e-12,7.52513051634207e-11,2.38929762674251e-09
"Srpr",4265.1729762875,-0.621573954830185,0.0917007950315143,1.99989071035648e-12,7.61669290897124e-11,2.41640894695396e-09
"Trap1",3620.529376575,-0.437499952888112,0.0639762716873271,2.15473632605263e-12,8.18229432519573e-11,2.58328135399665e-09
"Rnf181",3401.87067750439,-0.541820065366971,0.0798947881493795,2.63807777624047e-12,9.98833494693275e-11,3.1207465986293e-09
"Parvg",5616.23372019054,0.533136304163875,0.0787624962247051,2.64936694590022e-12,1.00017475551221e-10,3.12369024002071e-09
"Pla2g12a",347.056478274009,-1.13362274057358,0.170785207509915,3.01337656752183e-12,1.13183615518089e-10,3.50452741705791e-09
"Ehd1",3742.17145907659,0.886895289044539,0.134177499420966,3.01565825561325e-12,1.13183615518089e-10,3.50452741705791e-09
"Slc39a13",1602.3647597999,-0.508258219331586,0.075042151153091,3.02477174088032e-12,1.13196602743495e-10,3.50452741705791e-09
"Rnase2a",1383.81207682158,-7.33435087475535,1.07199387128918,3.10416766679641e-12,1.15832106202337e-10,3.58328680791782e-09
"Lmf1",704.459412896186,-0.579300796723201,0.086147327990051,3.15155555569802e-12,1.17261480632902e-10,3.62320846554076e-09
"Oxct1",3526.01036390651,-0.643424810087024,0.0959382448898201,3.21996331417709e-12,1.19462489509599e-10,3.68539661172971e-09
"Csf3r",1510.34213656146,1.32206165431612,0.201988112209424,3.27096456693745e-12,1.21006944194067e-10,3.72863365917042e-09
"Ripor2",77.2848415320585,2.84486594994554,0.435058305123218,3.60424483999432e-12,1.32955443226191e-10,4.07275566322546e-09
"Soat1",9107.76558237332,-0.465966927621141,0.0689995159278951,3.66475159671644e-12,1.34802301610273e-10,4.11965518853169e-09
"Oscp1",179.674833916306,1.13148997979197,0.173117278461656,3.98407704147138e-12,1.46131871256923e-10,4.45545657802663e-09
"Dok3",4141.72195426856,0.716925842474059,0.108716469225968,4.22441915774468e-12,1.54508429874339e-10,4.69439315704386e-09
"Ccdc88b",4283.99075200029,0.598747886905677,0.090088328235297,4.32733319582676e-12,1.57825420596947e-10,4.79046586331821e-09
"Nanos1",133.333073339056,1.66714902869542,0.257212239948863,4.38165152420709e-12,1.59356345997289e-10,4.82856514743471e-09
"Nrip1",2426.12541881667,1.22203763162939,0.187617950450701,4.53712601388794e-12,1.64547286419402e-10,4.98392334322791e-09
"Tcf7l2",3474.5176540112,0.672840056890335,0.101929867440623,4.88591778984354e-12,1.76301610397414e-10,5.32141220183727e-09
"Elovl5",4060.1216552803,0.394689956142558,0.0584658215438319,4.88854283341913e-12,1.76301610397414e-10,5.32141220183727e-09
"Serpina3g",57.4784670089499,-3.24417569591613,0.496072720064381,5.21515014841843e-12,1.87556555894792e-10,5.62856648913412e-09
"Ndufb5",2135.11829527512,-0.768208188076489,0.116175731509883,5.32043965744859e-12,1.90811656714774e-10,5.71748281946345e-09
"Calhm6",119.34326496294,-1.45179419130182,0.222836766039408,5.63923241772356e-12,2.01684569931382e-10,6.00648574971443e-09
"Adra2a",42.1136353710119,3.7718320753982,0.574424898875756,5.87552840264833e-12,2.08977815996123e-10,6.21187153313807e-09
"Apbb1ip",9537.32952493438,0.462678658350815,0.0692409391156423,5.863512015888e-12,2.08977815996123e-10,6.21187153313807e-09
